Datetime,Indeks,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2024-06-19 04:42:00+00:00,221,65511.0703125,65511.0703125,65511.0703125,65511.0703125,65511.0703125,0,0.0,0.0
2024-06-19 04:43:00+00:00,222,65530.55859375,65530.55859375,65530.55859375,65530.55859375,65530.55859375,0,0.0,0.0
2024-06-19 04:44:00+00:00,223,65498.37890625,65498.37890625,65498.37890625,65498.37890625,65498.37890625,0,0.0,0.0
2024-06-19 04:45:00+00:00,224,65496.20703125,65496.20703125,65496.20703125,65496.20703125,65496.20703125,1716224,0.0,0.0
2024-06-19 04:46:00+00:00,225,65487.828125,65487.828125,65487.828125,65487.828125,65487.828125,0,0.0,0.0
2024-06-19 04:47:00+00:00,226,65506.25390625,65506.25390625,65506.25390625,65506.25390625,65506.25390625,0,0.0,0.0
2024-06-19 04:48:00+00:00,227,65459.0,65459.0,65459.0,65459.0,65459.0,3227648,0.0,0.0
2024-06-19 04:50:00+00:00,228,65451.37109375,65451.37109375,65451.37109375,65451.37109375,65451.37109375,1593344,0.0,0.0
2024-06-19 04:51:00+00:00,229,65493.22265625,65493.22265625,65493.22265625,65493.22265625,65493.22265625,2002944,0.0,0.0
2024-06-19 04:52:00+00:00,230,65468.6171875,65468.6171875,65468.6171875,65468.6171875,65468.6171875,0,0.0,0.0
2024-06-19 04:53:00+00:00,231,65480.2421875,65480.2421875,65480.2421875,65480.2421875,65480.2421875,8531968,0.0,0.0
2024-06-19 04:54:00+00:00,232,65476.6015625,65476.6015625,65476.6015625,65476.6015625,65476.6015625,0,0.0,0.0
2024-06-19 04:56:00+00:00,233,65461.95703125,65461.95703125,65461.95703125,65461.95703125,65461.95703125,0,0.0,0.0
2024-06-19 04:57:00+00:00,234,65457.9296875,65457.9296875,65457.9296875,65457.9296875,65457.9296875,0,0.0,0.0
2024-06-19 04:58:00+00:00,235,65452.26953125,65452.26953125,65452.26953125,65452.26953125,65452.26953125,0,0.0,0.0
2024-06-19 04:59:00+00:00,236,65435.52734375,65435.52734375,65435.52734375,65435.52734375,65435.52734375,0,0.0,0.0
2024-06-19 05:00:00+00:00,237,65428.48828125,65428.48828125,65428.48828125,65428.48828125,65428.48828125,1241088,0.0,0.0
2024-06-19 05:02:00+00:00,238,65433.82421875,65433.82421875,65433.82421875,65433.82421875,65433.82421875,0,0.0,0.0
2024-06-19 05:03:00+00:00,239,65455.6015625,65455.6015625,65455.6015625,65455.6015625,65455.6015625,0,0.0,0.0
2024-06-19 05:04:00+00:00,240,65436.80859375,65436.80859375,65436.80859375,65436.80859375,65436.80859375,0,0.0,0.0
2024-06-19 05:05:00+00:00,241,65441.5,65441.5,65441.5,65441.5,65441.5,0,0.0,0.0
2024-06-19 05:06:00+00:00,242,65453.01953125,65453.01953125,65453.01953125,65453.01953125,65453.01953125,737280,0.0,0.0
2024-06-19 05:07:00+00:00,243,65456.4765625,65456.4765625,65456.4765625,65456.4765625,65456.4765625,0,0.0,0.0
2024-06-19 05:08:00+00:00,244,65477.546875,65477.546875,65477.546875,65477.546875,65477.546875,0,0.0,0.0
2024-06-19 05:09:00+00:00,245,65480.39453125,65480.39453125,65480.39453125,65480.39453125,65480.39453125,0,0.0,0.0
2024-06-19 05:10:00+00:00,246,65487.2734375,65487.2734375,65487.2734375,65487.2734375,65487.2734375,1363968,0.0,0.0
2024-06-19 05:11:00+00:00,247,65457.42578125,65457.42578125,65457.42578125,65457.42578125,65457.42578125,0,0.0,0.0
2024-06-19 05:12:00+00:00,248,65454.24609375,65454.24609375,65454.24609375,65454.24609375,65454.24609375,761856,0.0,0.0
2024-06-19 05:14:00+00:00,249,65418.01171875,65418.01171875,65418.01171875,65418.01171875,65418.01171875,4759552,0.0,0.0
2024-06-19 05:15:00+00:00,250,65434.08984375,65434.08984375,65434.08984375,65434.08984375,65434.08984375,0,0.0,0.0
2024-06-19 05:16:00+00:00,251,65422.66796875,65422.66796875,65422.66796875,65422.66796875,65422.66796875,0,0.0,0.0
2024-06-19 05:17:00+00:00,252,65363.58203125,65363.58203125,65363.58203125,65363.58203125,65363.58203125,0,0.0,0.0
2024-06-19 05:18:00+00:00,253,65376.921875,65376.921875,65376.921875,65376.921875,65376.921875,5226496,0.0,0.0
2024-06-19 05:20:00+00:00,254,65402.28515625,65402.28515625,65402.28515625,65402.28515625,65402.28515625,29229056,0.0,0.0
2024-06-19 05:21:00+00:00,255,65401.33984375,65401.33984375,65401.33984375,65401.33984375,65401.33984375,0,0.0,0.0
2024-06-19 05:22:00+00:00,256,65400.2734375,65400.2734375,65400.2734375,65400.2734375,65400.2734375,3137536,0.0,0.0
2024-06-19 05:23:00+00:00,257,65414.4609375,65414.4609375,65414.4609375,65414.4609375,65414.4609375,0,0.0,0.0
2024-06-19 05:24:00+00:00,258,65425.97265625,65425.97265625,65425.97265625,65425.97265625,65425.97265625,1470464,0.0,0.0
2024-06-19 05:26:00+00:00,259,65431.4453125,65431.4453125,65431.4453125,65431.4453125,65431.4453125,0,0.0,0.0
2024-06-19 05:27:00+00:00,260,65452.921875,65452.921875,65452.921875,65452.921875,65452.921875,1888256,0.0,0.0
2024-06-19 05:28:00+00:00,261,65445.94140625,65445.94140625,65445.94140625,65445.94140625,65445.94140625,0,0.0,0.0
2024-06-19 05:29:00+00:00,262,65447.421875,65447.421875,65447.421875,65447.421875,65447.421875,0,0.0,0.0
2024-06-19 05:30:00+00:00,263,65453.23828125,65453.23828125,65453.23828125,65453.23828125,65453.23828125,0,0.0,0.0
2024-06-19 05:31:00+00:00,264,65468.2578125,65468.2578125,65468.2578125,65468.2578125,65468.2578125,0,0.0,0.0
2024-06-19 05:32:00+00:00,265,65491.73828125,65491.73828125,65491.73828125,65491.73828125,65491.73828125,0,0.0,0.0
2024-06-19 05:33:00+00:00,266,65496.0078125,65496.0078125,65496.0078125,65496.0078125,65496.0078125,897024,0.0,0.0
2024-06-19 05:34:00+00:00,267,65496.0078125,65496.0078125,65496.0078125,65496.0078125,65496.0078125,0,0.0,0.0
2024-06-19 05:35:00+00:00,268,65496.0078125,65496.0078125,65496.0078125,65496.0078125,65496.0078125,0,0.0,0.0
2024-06-19 05:36:00+00:00,269,65518.6171875,65518.6171875,65518.6171875,65518.6171875,65518.6171875,0,0.0,0.0
2024-06-19 05:38:00+00:00,270,65497.84765625,65497.84765625,65497.84765625,65497.84765625,65497.84765625,0,0.0,0.0
2024-06-19 05:39:00+00:00,271,65495.78515625,65495.78515625,65495.78515625,65495.78515625,65495.78515625,0,0.0,0.0
2024-06-19 05:40:00+00:00,272,65487.23828125,65487.23828125,65487.23828125,65487.23828125,65487.23828125,5410816,0.0,0.0
2024-06-19 05:41:00+00:00,273,65482.390625,65482.390625,65482.390625,65482.390625,65482.390625,0,0.0,0.0
2024-06-19 05:42:00+00:00,274,65478.015625,65478.015625,65478.015625,65478.015625,65478.015625,0,0.0,0.0
2024-06-19 05:44:00+00:00,275,65478.203125,65478.203125,65478.203125,65478.203125,65478.203125,0,0.0,0.0
2024-06-19 05:45:00+00:00,276,65468.921875,65468.921875,65468.921875,65468.921875,65468.921875,0,0.0,0.0
2024-06-19 05:46:00+00:00,277,65439.6953125,65439.6953125,65439.6953125,65439.6953125,65439.6953125,0,0.0,0.0
2024-06-19 05:47:00+00:00,278,65445.12890625,65445.12890625,65445.12890625,65445.12890625,65445.12890625,0,0.0,0.0
2024-06-19 05:48:00+00:00,279,65437.578125,65437.578125,65437.578125,65437.578125,65437.578125,0,0.0,0.0
2024-06-19 05:50:00+00:00,280,65445.234375,65445.234375,65445.234375,65445.234375,65445.234375,0,0.0,0.0
2024-06-19 05:51:00+00:00,281,65455.88671875,65455.88671875,65455.88671875,65455.88671875,65455.88671875,0,0.0,0.0
2024-06-19 05:52:00+00:00,282,65444.6328125,65444.6328125,65444.6328125,65444.6328125,65444.6328125,0,0.0,0.0
2024-06-19 05:53:00+00:00,283,65482.50390625,65482.50390625,65482.50390625,65482.50390625,65482.50390625,0,0.0,0.0
2024-06-19 05:54:00+00:00,284,65479.63671875,65479.63671875,65479.63671875,65479.63671875,65479.63671875,0,0.0,0.0
2024-06-19 05:55:00+00:00,285,65500.0546875,65500.0546875,65500.0546875,65500.0546875,65500.0546875,0,0.0,0.0
2024-06-19 05:56:00+00:00,286,65520.27734375,65520.27734375,65520.27734375,65520.27734375,65520.27734375,0,0.0,0.0
2024-06-19 05:57:00+00:00,287,65473.8125,65473.8125,65473.8125,65473.8125,65473.8125,1404928,0.0,0.0
2024-06-19 05:58:00+00:00,288,65466.4609375,65466.4609375,65466.4609375,65466.4609375,65466.4609375,0,0.0,0.0
2024-06-19 05:59:00+00:00,289,65448.51953125,65448.51953125,65448.51953125,65448.51953125,65448.51953125,0,0.0,0.0
2024-06-19 06:00:00+00:00,290,65420.26953125,65420.26953125,65420.26953125,65420.26953125,65420.26953125,0,0.0,0.0
2024-06-19 06:02:00+00:00,291,65425.5390625,65425.5390625,65425.5390625,65425.5390625,65425.5390625,0,0.0,0.0
2024-06-19 06:03:00+00:00,292,65440.85546875,65440.85546875,65440.85546875,65440.85546875,65440.85546875,0,0.0,0.0
2024-06-19 06:04:00+00:00,293,65461.36328125,65461.36328125,65461.36328125,65461.36328125,65461.36328125,180224,0.0,0.0
2024-06-19 06:05:00+00:00,294,65449.89453125,65449.89453125,65449.89453125,65449.89453125,65449.89453125,0,0.0,0.0
2024-06-19 06:06:00+00:00,295,65437.1171875,65437.1171875,65437.1171875,65437.1171875,65437.1171875,1556480,0.0,0.0
2024-06-19 06:08:00+00:00,296,65466.2421875,65466.2421875,65466.2421875,65466.2421875,65466.2421875,0,0.0,0.0
2024-06-19 06:09:00+00:00,297,65471.0078125,65471.0078125,65471.0078125,65471.0078125,65471.0078125,1355776,0.0,0.0
2024-06-19 06:10:00+00:00,298,65477.7421875,65477.7421875,65477.7421875,65477.7421875,65477.7421875,0,0.0,0.0
2024-06-19 06:11:00+00:00,299,65477.234375,65477.234375,65477.234375,65477.234375,65477.234375,0,0.0,0.0
2024-06-19 06:13:00+00:00,300,65479.34765625,65479.34765625,65479.34765625,65479.34765625,65479.34765625,0,0.0,0.0
2024-06-19 06:14:00+00:00,301,65476.06640625,65476.06640625,65476.06640625,65476.06640625,65476.06640625,0,0.0,0.0
2024-06-19 06:15:00+00:00,302,65493.1171875,65493.1171875,65493.1171875,65493.1171875,65493.1171875,126976,0.0,0.0
2024-06-19 06:16:00+00:00,303,65513.0,65513.0,65513.0,65513.0,65513.0,0,0.0,0.0
2024-06-19 06:17:00+00:00,304,65487.48828125,65487.48828125,65487.48828125,65487.48828125,65487.48828125,0,0.0,0.0
2024-06-19 06:18:00+00:00,305,65476.9453125,65476.9453125,65476.9453125,65476.9453125,65476.9453125,0,0.0,0.0
2024-06-19 06:20:00+00:00,306,65483.31640625,65483.31640625,65483.31640625,65483.31640625,65483.31640625,0,0.0,0.0
2024-06-19 06:21:00+00:00,307,65488.88671875,65488.88671875,65488.88671875,65488.88671875,65488.88671875,0,0.0,0.0
2024-06-19 06:22:00+00:00,308,65496.421875,65496.421875,65496.421875,65496.421875,65496.421875,0,0.0,0.0
2024-06-19 06:23:00+00:00,309,65493.18359375,65493.18359375,65493.18359375,65493.18359375,65493.18359375,0,0.0,0.0
2024-06-19 06:24:00+00:00,310,65504.6796875,65504.6796875,65504.6796875,65504.6796875,65504.6796875,3813376,0.0,0.0
2024-06-19 06:26:00+00:00,311,65486.53125,65486.53125,65486.53125,65486.53125,65486.53125,0,0.0,0.0
2024-06-19 06:27:00+00:00,312,65491.015625,65491.015625,65491.015625,65491.015625,65491.015625,1658880,0.0,0.0
2024-06-19 06:28:00+00:00,313,65500.76171875,65500.76171875,65500.76171875,65500.76171875,65500.76171875,0,0.0,0.0
2024-06-19 06:29:00+00:00,314,65481.96875,65481.96875,65481.96875,65481.96875,65481.96875,0,0.0,0.0
2024-06-19 06:30:00+00:00,315,65477.140625,65477.140625,65477.140625,65477.140625,65477.140625,0,0.0,0.0
2024-06-19 06:32:00+00:00,316,65480.55078125,65480.55078125,65480.55078125,65480.55078125,65480.55078125,0,0.0,0.0
2024-06-19 06:33:00+00:00,317,65504.65625,65504.65625,65504.65625,65504.65625,65504.65625,0,0.0,0.0
2024-06-19 06:34:00+00:00,318,65500.2578125,65500.2578125,65500.2578125,65500.2578125,65500.2578125,3514368,0.0,0.0
2024-06-19 06:35:00+00:00,319,65537.4609375,65537.4609375,65537.4609375,65537.4609375,65537.4609375,0,0.0,0.0
2024-06-19 06:36:00+00:00,320,65543.546875,65543.546875,65543.546875,65543.546875,65543.546875,0,0.0,0.0
2024-06-19 06:38:00+00:00,321,65504.80078125,65504.80078125,65504.80078125,65504.80078125,65504.80078125,0,0.0,0.0
2024-06-19 06:39:00+00:00,322,65508.08984375,65508.08984375,65508.08984375,65508.08984375,65508.08984375,0,0.0,0.0
2024-06-19 06:40:00+00:00,323,65509.46484375,65509.46484375,65509.46484375,65509.46484375,65509.46484375,0,0.0,0.0
2024-06-19 06:41:00+00:00,324,65541.953125,65541.953125,65541.953125,65541.953125,65541.953125,0,0.0,0.0
2024-06-19 06:42:00+00:00,325,65541.359375,65541.359375,65541.359375,65541.359375,65541.359375,53248,0.0,0.0
2024-06-19 06:44:00+00:00,326,65537.0078125,65537.0078125,65537.0078125,65537.0078125,65537.0078125,18423808,0.0,0.0
2024-06-19 06:45:00+00:00,327,65529.5546875,65529.5546875,65529.5546875,65529.5546875,65529.5546875,0,0.0,0.0
2024-06-19 06:47:00+00:00,328,65561.2109375,65561.2109375,65561.2109375,65561.2109375,65561.2109375,0,0.0,0.0
2024-06-19 06:48:00+00:00,329,65571.5390625,65571.5390625,65571.5390625,65571.5390625,65571.5390625,0,0.0,0.0
2024-06-19 06:50:00+00:00,330,65563.2734375,65563.2734375,65563.2734375,65563.2734375,65563.2734375,0,0.0,0.0
2024-06-19 06:51:00+00:00,331,65547.9765625,65547.9765625,65547.9765625,65547.9765625,65547.9765625,0,0.0,0.0
2024-06-19 06:52:00+00:00,332,65559.2734375,65559.2734375,65559.2734375,65559.2734375,65559.2734375,0,0.0,0.0
2024-06-19 06:53:00+00:00,333,65532.64453125,65532.64453125,65532.64453125,65532.64453125,65532.64453125,0,0.0,0.0
2024-06-19 06:54:00+00:00,334,65541.359375,65541.359375,65541.359375,65541.359375,65541.359375,0,0.0,0.0
2024-06-19 06:55:00+00:00,335,65529.1796875,65529.1796875,65529.1796875,65529.1796875,65529.1796875,0,0.0,0.0
2024-06-19 06:56:00+00:00,336,65516.265625,65516.265625,65516.265625,65516.265625,65516.265625,0,0.0,0.0
2024-06-19 06:57:00+00:00,337,65560.984375,65560.984375,65560.984375,65560.984375,65560.984375,0,0.0,0.0
2024-06-19 06:58:00+00:00,338,65567.3828125,65567.3828125,65567.3828125,65567.3828125,65567.3828125,0,0.0,0.0
2024-06-19 06:59:00+00:00,339,65566.65625,65566.65625,65566.65625,65566.65625,65566.65625,0,0.0,0.0
2024-06-19 07:00:00+00:00,340,65590.734375,65590.734375,65590.734375,65590.734375,65590.734375,0,0.0,0.0
2024-06-19 07:02:00+00:00,341,65588.3828125,65588.3828125,65588.3828125,65588.3828125,65588.3828125,0,0.0,0.0
2024-06-19 07:03:00+00:00,342,65606.3671875,65606.3671875,65606.3671875,65606.3671875,65606.3671875,0,0.0,0.0
2024-06-19 07:04:00+00:00,343,65619.828125,65619.828125,65619.828125,65619.828125,65619.828125,1122304,0.0,0.0
2024-06-19 07:05:00+00:00,344,65616.6328125,65616.6328125,65616.6328125,65616.6328125,65616.6328125,0,0.0,0.0
2024-06-19 07:06:00+00:00,345,65615.1328125,65615.1328125,65615.1328125,65615.1328125,65615.1328125,0,0.0,0.0
2024-06-19 07:08:00+00:00,346,65630.921875,65630.921875,65630.921875,65630.921875,65630.921875,16969728,0.0,0.0
2024-06-19 07:09:00+00:00,347,65630.546875,65630.546875,65630.546875,65630.546875,65630.546875,1921024,0.0,0.0
2024-06-19 07:10:00+00:00,348,65617.1015625,65617.1015625,65617.1015625,65617.1015625,65617.1015625,1839104,0.0,0.0
2024-06-19 07:11:00+00:00,349,65604.421875,65604.421875,65604.421875,65604.421875,65604.421875,2584576,0.0,0.0
2024-06-19 07:12:00+00:00,350,65579.3125,65579.3125,65579.3125,65579.3125,65579.3125,0,0.0,0.0
2024-06-19 07:13:00+00:00,351,65498.44921875,65498.44921875,65498.44921875,65498.44921875,65498.44921875,5318656,0.0,0.0
2024-06-19 07:14:00+00:00,352,65529.46484375,65529.46484375,65529.46484375,65529.46484375,65529.46484375,45338624,0.0,0.0
2024-06-19 07:15:00+00:00,353,65523.890625,65523.890625,65523.890625,65523.890625,65523.890625,0,0.0,0.0
2024-06-19 07:16:00+00:00,354,65531.83984375,65531.83984375,65531.83984375,65531.83984375,65531.83984375,6803456,0.0,0.0
2024-06-19 07:17:00+00:00,355,65498.484375,65498.484375,65498.484375,65498.484375,65498.484375,18362368,0.0,0.0
2024-06-19 07:18:00+00:00,356,65478.15625,65478.15625,65478.15625,65478.15625,65478.15625,11198464,0.0,0.0
2024-06-19 07:20:00+00:00,357,65481.6953125,65481.6953125,65481.6953125,65481.6953125,65481.6953125,0,0.0,0.0
2024-06-19 07:21:00+00:00,358,65483.6171875,65483.6171875,65483.6171875,65483.6171875,65483.6171875,10551296,0.0,0.0
2024-06-19 07:22:00+00:00,359,65505.3828125,65505.3828125,65505.3828125,65505.3828125,65505.3828125,0,0.0,0.0
2024-06-19 07:23:00+00:00,360,65513.85546875,65513.85546875,65513.85546875,65513.85546875,65513.85546875,14213120,0.0,0.0
2024-06-19 07:24:00+00:00,361,65492.01171875,65492.01171875,65492.01171875,65492.01171875,65492.01171875,0,0.0,0.0
2024-06-19 07:26:00+00:00,362,65428.3359375,65428.3359375,65428.3359375,65428.3359375,65428.3359375,0,0.0,0.0
2024-06-19 07:27:00+00:00,363,65359.8046875,65359.8046875,65359.8046875,65359.8046875,65359.8046875,2412544,0.0,0.0
2024-06-19 07:28:00+00:00,364,65333.2734375,65333.2734375,65333.2734375,65333.2734375,65333.2734375,0,0.0,0.0
2024-06-19 07:29:00+00:00,365,65281.98828125,65281.98828125,65281.98828125,65281.98828125,65281.98828125,22310912,0.0,0.0
2024-06-19 07:30:00+00:00,366,65249.796875,65249.796875,65249.796875,65249.796875,65249.796875,0,0.0,0.0
2024-06-19 07:32:00+00:00,367,65258.95703125,65258.95703125,65258.95703125,65258.95703125,65258.95703125,0,0.0,0.0
2024-06-19 07:33:00+00:00,368,65272.69921875,65272.69921875,65272.69921875,65272.69921875,65272.69921875,729088,0.0,0.0
2024-06-19 07:34:00+00:00,369,65271.93359375,65271.93359375,65271.93359375,65271.93359375,65271.93359375,4407296,0.0,0.0
2024-06-19 07:35:00+00:00,370,65282.9609375,65282.9609375,65282.9609375,65282.9609375,65282.9609375,11472896,0.0,0.0
2024-06-19 07:36:00+00:00,371,65291.11328125,65291.11328125,65291.11328125,65291.11328125,65291.11328125,1253376,0.0,0.0
2024-06-19 07:37:00+00:00,372,65294.22265625,65294.22265625,65294.22265625,65294.22265625,65294.22265625,0,0.0,0.0
2024-06-19 07:38:00+00:00,373,65294.22265625,65294.22265625,65294.22265625,65294.22265625,65294.22265625,0,0.0,0.0
2024-06-19 07:39:00+00:00,374,65324.95703125,65324.95703125,65324.95703125,65324.95703125,65324.95703125,0,0.0,0.0
2024-06-19 07:40:00+00:00,375,65347.5546875,65347.5546875,65347.5546875,65347.5546875,65347.5546875,5787648,0.0,0.0
2024-06-19 07:41:00+00:00,376,65346.4296875,65346.4296875,65346.4296875,65346.4296875,65346.4296875,811008,0.0,0.0
2024-06-19 07:42:00+00:00,377,65306.69140625,65306.69140625,65306.69140625,65306.69140625,65306.69140625,2060288,0.0,0.0
2024-06-19 07:43:00+00:00,378,65309.953125,65309.953125,65309.953125,65309.953125,65309.953125,0,0.0,0.0
2024-06-19 07:44:00+00:00,379,65306.67578125,65306.67578125,65306.67578125,65306.67578125,65306.67578125,18427904,0.0,0.0
2024-06-19 07:45:00+00:00,380,65308.72265625,65308.72265625,65308.72265625,65308.72265625,65308.72265625,344064,0.0,0.0
2024-06-19 07:47:00+00:00,381,65293.3046875,65293.3046875,65293.3046875,65293.3046875,65293.3046875,32768,0.0,0.0
2024-06-19 07:48:00+00:00,382,65293.3046875,65293.3046875,65293.3046875,65293.3046875,65293.3046875,0,0.0,0.0
2024-06-19 07:50:00+00:00,383,65338.9453125,65338.9453125,65338.9453125,65338.9453125,65338.9453125,5234688,0.0,0.0
2024-06-19 07:51:00+00:00,384,65337.83984375,65337.83984375,65337.83984375,65337.83984375,65337.83984375,311296,0.0,0.0
2024-06-19 07:52:00+00:00,385,65336.359375,65336.359375,65336.359375,65336.359375,65336.359375,0,0.0,0.0
2024-06-19 07:53:00+00:00,386,65333.3515625,65333.3515625,65333.3515625,65333.3515625,65333.3515625,0,0.0,0.0
2024-06-19 07:54:00+00:00,387,65322.859375,65322.859375,65322.859375,65322.859375,65322.859375,294912,0.0,0.0
2024-06-19 07:56:00+00:00,388,65323.7265625,65323.7265625,65323.7265625,65323.7265625,65323.7265625,0,0.0,0.0
2024-06-19 07:57:00+00:00,389,65343.7578125,65343.7578125,65343.7578125,65343.7578125,65343.7578125,2514944,0.0,0.0
2024-06-19 07:58:00+00:00,390,65314.9140625,65314.9140625,65314.9140625,65314.9140625,65314.9140625,0,0.0,0.0
2024-06-19 07:59:00+00:00,391,65304.87109375,65304.87109375,65304.87109375,65304.87109375,65304.87109375,0,0.0,0.0
2024-06-19 08:00:00+00:00,392,65306.734375,65306.734375,65306.734375,65306.734375,65306.734375,0,0.0,0.0
2024-06-19 08:01:00+00:00,393,65324.93359375,65324.93359375,65324.93359375,65324.93359375,65324.93359375,1658880,0.0,0.0
2024-06-19 08:02:00+00:00,394,65337.796875,65337.796875,65337.796875,65337.796875,65337.796875,0,0.0,0.0
2024-06-19 08:03:00+00:00,395,65333.46875,65333.46875,65333.46875,65333.46875,65333.46875,0,0.0,0.0
2024-06-19 08:04:00+00:00,396,65323.87109375,65323.87109375,65323.87109375,65323.87109375,65323.87109375,946176,0.0,0.0
2024-06-19 08:05:00+00:00,397,65278.0078125,65278.0078125,65278.0078125,65278.0078125,65278.0078125,0,0.0,0.0
2024-06-19 08:06:00+00:00,398,65259.6875,65259.6875,65259.6875,65259.6875,65259.6875,0,0.0,0.0
2024-06-19 08:07:00+00:00,399,65257.4375,65257.4375,65257.4375,65257.4375,65257.4375,8058880,0.0,0.0
2024-06-19 08:08:00+00:00,400,65248.19921875,65248.19921875,65248.19921875,65248.19921875,65248.19921875,4988928,0.0,0.0
2024-06-19 08:09:00+00:00,401,65246.91796875,65246.91796875,65246.91796875,65246.91796875,65246.91796875,0,0.0,0.0
2024-06-19 08:10:00+00:00,402,65260.98828125,65260.98828125,65260.98828125,65260.98828125,65260.98828125,67584,0.0,0.0
2024-06-19 08:11:00+00:00,403,65246.9296875,65246.9296875,65246.9296875,65246.9296875,65246.9296875,5910528,0.0,0.0
2024-06-19 08:12:00+00:00,404,65231.6875,65231.6875,65231.6875,65231.6875,65231.6875,3436544,0.0,0.0
2024-06-19 08:14:00+00:00,405,65189.3515625,65189.3515625,65189.3515625,65189.3515625,65189.3515625,0,0.0,0.0
2024-06-19 08:15:00+00:00,406,65192.625,65192.625,65192.625,65192.625,65192.625,4337664,0.0,0.0
2024-06-19 08:17:00+00:00,407,65224.2734375,65224.2734375,65224.2734375,65224.2734375,65224.2734375,0,0.0,0.0
2024-06-19 08:18:00+00:00,408,65198.9296875,65198.9296875,65198.9296875,65198.9296875,65198.9296875,0,0.0,0.0
2024-06-19 08:20:00+00:00,409,65184.2421875,65184.2421875,65184.2421875,65184.2421875,65184.2421875,7811072,0.0,0.0
2024-06-19 08:21:00+00:00,410,65177.1328125,65177.1328125,65177.1328125,65177.1328125,65177.1328125,10719232,0.0,0.0
2024-06-19 08:23:00+00:00,411,65191.2265625,65191.2265625,65191.2265625,65191.2265625,65191.2265625,0,0.0,0.0
2024-06-19 08:24:00+00:00,412,65191.80859375,65191.80859375,65191.80859375,65191.80859375,65191.80859375,0,0.0,0.0
2024-06-19 08:26:00+00:00,413,65207.5625,65207.5625,65207.5625,65207.5625,65207.5625,12939264,0.0,0.0
2024-06-19 08:27:00+00:00,414,65230.4609375,65230.4609375,65230.4609375,65230.4609375,65230.4609375,0,0.0,0.0
2024-06-19 08:28:00+00:00,415,65242.96875,65242.96875,65242.96875,65242.96875,65242.96875,0,0.0,0.0
2024-06-19 08:29:00+00:00,416,65247.8671875,65247.8671875,65247.8671875,65247.8671875,65247.8671875,13750272,0.0,0.0
2024-06-19 08:30:00+00:00,417,65200.8515625,65200.8515625,65200.8515625,65200.8515625,65200.8515625,0,0.0,0.0
2024-06-19 08:31:00+00:00,418,65158.3828125,65158.3828125,65158.3828125,65158.3828125,65158.3828125,2093056,0.0,0.0
2024-06-19 08:32:00+00:00,419,65105.55859375,65105.55859375,65105.55859375,65105.55859375,65105.55859375,0,0.0,0.0
2024-06-19 08:33:00+00:00,420,65107.2421875,65107.2421875,65107.2421875,65107.2421875,65107.2421875,22364160,0.0,0.0
2024-06-19 08:34:00+00:00,421,65132.9453125,65132.9453125,65132.9453125,65132.9453125,65132.9453125,0,0.0,0.0
2024-06-19 08:35:00+00:00,422,65195.671875,65195.671875,65195.671875,65195.671875,65195.671875,20246528,0.0,0.0
2024-06-19 08:36:00+00:00,423,65195.88671875,65195.88671875,65195.88671875,65195.88671875,65195.88671875,9195520,0.0,0.0
2024-06-19 08:38:00+00:00,424,65204.28125,65204.28125,65204.28125,65204.28125,65204.28125,40534016,0.0,0.0
2024-06-19 08:39:00+00:00,425,65206.50390625,65206.50390625,65206.50390625,65206.50390625,65206.50390625,2985984,0.0,0.0
2024-06-19 08:40:00+00:00,426,65201.765625,65201.765625,65201.765625,65201.765625,65201.765625,598016,0.0,0.0
2024-06-19 08:41:00+00:00,427,65180.4140625,65180.4140625,65180.4140625,65180.4140625,65180.4140625,3018752,0.0,0.0
2024-06-19 08:42:00+00:00,428,65155.08984375,65155.08984375,65155.08984375,65155.08984375,65155.08984375,540672,0.0,0.0
2024-06-19 08:44:00+00:00,429,65165.27734375,65165.27734375,65165.27734375,65165.27734375,65165.27734375,12607488,0.0,0.0
2024-06-19 08:45:00+00:00,430,65157.9375,65157.9375,65157.9375,65157.9375,65157.9375,0,0.0,0.0
2024-06-19 08:47:00+00:00,431,65187.12109375,65187.12109375,65187.12109375,65187.12109375,65187.12109375,77824,0.0,0.0
2024-06-19 08:48:00+00:00,432,65143.8203125,65143.8203125,65143.8203125,65143.8203125,65143.8203125,1003520,0.0,0.0
2024-06-19 08:50:00+00:00,433,65140.40625,65140.40625,65140.40625,65140.40625,65140.40625,12443648,0.0,0.0
2024-06-19 08:51:00+00:00,434,65131.375,65131.375,65131.375,65131.375,65131.375,2945024,0.0,0.0
2024-06-19 08:52:00+00:00,435,65122.23046875,65122.23046875,65122.23046875,65122.23046875,65122.23046875,6533120,0.0,0.0
2024-06-19 08:53:00+00:00,436,65128.5234375,65128.5234375,65128.5234375,65128.5234375,65128.5234375,10076160,0.0,0.0
2024-06-19 08:54:00+00:00,437,65164.359375,65164.359375,65164.359375,65164.359375,65164.359375,0,0.0,0.0
2024-06-19 08:55:00+00:00,438,65153.1328125,65153.1328125,65153.1328125,65153.1328125,65153.1328125,0,0.0,0.0
2024-06-19 08:56:00+00:00,439,65155.875,65155.875,65155.875,65155.875,65155.875,1249280,0.0,0.0
2024-06-19 08:57:00+00:00,440,65152.18359375,65152.18359375,65152.18359375,65152.18359375,65152.18359375,7876608,0.0,0.0
